URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH,SUBJECTIVE SCORE
50,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,71.0,24.0,0.49473683689750697,0.057715674327025714,15.24074074074074,0.48541919805589306,6.290463975518654,15.24074074074074,799.0,1646.0,2933.0,61.0,4.837788578371811,0.057715674327025714
51,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,67.0,22.0,0.5056179718469891,0.058169934602503304,12.644628099173554,0.5366013071895425,5.272491762545239,12.644628099173554,821.0,1530.0,2925.0,28.0,5.147058823529412,0.058169934602503304
52,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,28.0,0.0,0.9999999642857155,0.055888223441340874,17.892857142857142,0.5708582834331337,7.38548617051611,17.892857142857142,286.0,501.0,1021.0,5.0,5.42315369261477,0.055888223441340874
53,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,102.0,39.0,0.44680850746944323,0.07842046714214657,179.8,0.4860956618464961,72.11443826473861,179.8,874.0,1798.0,3201.0,48.0,4.795328142380423,0.07842046714214657
54,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,24.0,0.0,0.999999958333335,0.02846975085590777,7.663636363636364,0.5468564650059312,3.284197131456918,7.663636363636364,461.0,843.0,1825.0,17.0,7.179122182680902,0.02846975085590777
55,https://insights.blackcoffer.com/evolution-of-advertising-industry/,15.0,6.0,0.4285714081632663,0.027962716340928475,11.553846153846154,0.5432756324900133,4.838848714534468,11.553846153846154,408.0,751.0,1518.0,5.0,6.193075898801598,0.027962716340928475
56,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,2.0,3.0,-0.199999960000008,0.029585798641504152,11.266666666666667,0.5384615384615384,4.722051282051282,11.266666666666667,91.0,169.0,311.0,4.0,5.396449704142012,0.029585798641504152
57,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0
58,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,35.0,67.0,-0.3137254871203384,0.07098121080655448,12.830357142857142,0.55741127348643,5.355107366537429,12.830357142857142,801.0,1437.0,2785.0,16.0,5.782881002087683,0.07098121080655448
59,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,21.0,15.0,0.16666666203703717,0.05049088351964813,19.27027027027027,0.5133239831697055,7.91343770137599,19.27027027027027,366.0,713.0,1284.0,15.0,4.983169705469845,0.05049088351964813
60,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,72.0,38.0,0.3090909062809918,0.05792522377149804,15.694214876033058,0.5086887835703001,6.481161463841343,15.694214876033058,966.0,1899.0,3463.0,49.0,4.985781990521327,0.05792522377149804
61,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,53.0,3.0,0.8928571269132657,0.08536585352840571,9.791044776119403,0.5091463414634146,4.120076447033127,9.791044776119403,334.0,656.0,1300.0,24.0,5.5198170731707314,0.08536585352840571
62,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,7.0,1.0,0.7499999062500118,0.021390374274357287,14.384615384615385,0.5855614973262032,5.988070752776636,14.384615384615385,219.0,374.0,774.0,3.0,5.802139037433155,0.021390374274357287
63,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,23.0,8.0,0.4838709521331951,0.03855721388239153,14.618181818181819,0.5012437810945274,6.047770239710539,14.618181818181819,403.0,804.0,1441.0,28.0,4.8283582089552235,0.03855721388239153
64,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,14.0,8.0,0.27272726033057904,0.04621848729786032,12.526315789473685,0.5735294117647058,5.239938080495357,12.526315789473685,273.0,476.0,978.0,4.0,5.638655462184874,0.04621848729786032
65,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,19.0,8.0,0.4074073923182447,0.06994818634728449,10.157894736842104,0.5466321243523317,4.281810744477775,10.157894736842104,211.0,386.0,819.0,12.0,5.875647668393782,0.06994818634728449
66,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,6.0,0.0,0.9999998333333611,0.036809815725093155,8.578947368421053,0.588957055214724,3.667161769454311,8.578947368421053,96.0,163.0,396.0,5.0,7.030674846625767,0.036809815725093155
67,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,27.0,33.0,-0.09999999833333337,0.0750938672401829,14.527272727272727,0.5118898623279099,6.0156650358402555,14.527272727272727,409.0,799.0,1390.0,66.0,4.755944931163955,0.0750938672401829
68,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,10.0,2.0,0.6666666111111158,0.06486486451424398,9.736842105263158,0.5675675675675675,4.12176386913229,9.736842105263158,105.0,185.0,407.0,8.0,6.34054054054054,0.06486486451424398
69,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,38.0,11.0,0.5510203969179511,0.0722713863240835,11.894736842105264,0.6017699115044248,4.998602701443875,11.894736842105264,408.0,678.0,1456.0,10.0,5.825958702064897,0.0722713863240835
70,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,2.0,6.0,-0.4999999375000079,0.055172413412604045,18.125,0.4896551724137931,7.445862068965518,18.125,71.0,145.0,242.0,5.0,4.827586206896552,0.055172413412604045
71,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,9.0,25.0,-0.47058822145328766,0.08994708970913469,14.538461538461538,0.4947089947089947,6.013268213268214,14.538461538461538,187.0,378.0,644.0,30.0,4.526455026455026,0.08994708970913469
72,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,31.0,48.0,-0.2151898706937991,0.046198830382339864,16.132075471698112,0.543859649122807,6.670374048328369,16.132075471698112,930.0,1710.0,3337.0,41.0,5.371345029239766,0.046198830382339864
73,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,56.0,22.0,0.4358974303090073,0.04480183799839067,18.52127659574468,0.48248133256748993,7.601503171324868,18.52127659574468,840.0,1741.0,3054.0,43.0,4.743825387708213,0.04480183799839067
74,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,47.0,25.0,0.30555555131172846,0.049826989584894815,17.40963855421687,0.4996539792387543,7.16371701338225,17.40963855421687,722.0,1445.0,2585.0,30.0,4.916955017301038,0.049826989584894815
75,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,26.0,7.0,0.5757575583103771,0.038506417691357736,11.12987012987013,0.3908984830805134,4.608307445180258,11.12987012987013,335.0,857.0,1397.0,73.0,4.532088681446908,0.038506417691357736
76,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,49.0,8.0,0.7192982329947679,0.04065620539182867,21.90625,0.43651925820256776,8.937107703281027,21.90625,612.0,1402.0,2356.0,56.0,4.572039942938659,0.04065620539182867
77,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,35.0,6.0,0.7073170559190962,0.08893709308256596,24.263157894736842,0.5010845986984815,9.90569699737413,24.263157894736842,231.0,461.0,846.0,21.0,4.6616052060737525,0.08893709308256596
78,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,49.0,15.0,0.5312499916992189,0.04045512007556566,16.142857142857142,0.5417193426042983,6.673830594184577,16.142857142857142,857.0,1582.0,3080.0,23.0,5.168141592920354,0.04045512007556566
79,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,35.0,69.0,-0.32692307377958585,0.1057985756807746,11.170454545454545,0.5289928789420142,4.679778969758624,11.170454545454545,520.0,983.0,1777.0,63.0,4.759918616480163,0.1057985756807746
80,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,62.0,22.0,0.476190470521542,0.07520143234091187,12.010752688172044,0.4350940017905103,4.978338675985022,12.010752688172044,486.0,1117.0,1828.0,90.0,4.569382273948075,0.07520143234091187
81,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,18.0,26.0,-0.18181817768595052,0.043137254859669356,15.9375,0.5137254901960784,6.580490196078433,15.9375,524.0,1020.0,1657.0,13.0,4.833333333333333,0.043137254859669356
82,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,29.0,22.0,0.1372548992695118,0.04748603347533888,10.959183673469388,0.553072625698324,4.6049025196670845,10.959183673469388,594.0,1074.0,2053.0,25.0,5.241154562383612,0.04748603347533888
83,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,35.0,73.0,-0.3518518485939644,0.1075697210083967,12.708860759493671,0.5308764940239044,5.2958949014070305,12.708860759493671,533.0,1004.0,1822.0,64.0,4.805776892430279,0.1075697210083967
84,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,26.0,9.0,0.4857142718367351,0.052160953722561916,15.25,0.45901639344262296,6.283606557377049,15.25,308.0,671.0,1124.0,12.0,4.779433681073026,0.052160953722561916
85,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,9.0,6.0,0.19999998666666757,0.05190311400725566,24.083333333333332,0.5121107266435986,9.838177623990774,24.083333333333332,148.0,289.0,510.0,5.0,4.882352941176471,0.05190311400725566
86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,26.0,17.0,0.20930232071389954,0.05874316931865687,23.612903225806452,0.5573770491803278,9.668112109994713,23.612903225806452,408.0,732.0,1374.0,7.0,5.271857923497268,0.05874316931865687
87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,25.0,28.0,-0.056603772516909956,0.04405652531666124,14.493975903614459,0.5469659185369908,6.01637672886058,14.493975903614459,658.0,1203.0,2269.0,20.0,5.346633416458853,0.04405652531666124
88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,22.0,11.0,0.33333332323232356,0.009554140124622426,7.348936170212766,0.4872611464968153,3.134478926683833,7.348936170212766,1683.0,3454.0,5678.0,2.0,4.884771279675738,0.009554140124622426
89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,39.0,49.0,-0.11363636234504133,0.050896471919666585,16.31132075471698,0.5407750144592249,6.740838307670483,16.31132075471698,935.0,1729.0,3133.0,23.0,4.990746096009254,0.050896471919666585
90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,29.0,61.0,-0.35555555160493835,0.0613496932097139,19.30263157894737,0.5923653715064758,7.957998780181538,19.30263157894737,869.0,1467.0,2967.0,8.0,5.5453306066803,0.0613496932097139
91,https://insights.blackcoffer.com/human-rights-outlook/,5.0,1.0,0.6666665555555741,0.04054054026661797,7.4,0.5202702702702703,3.1681081081081084,7.4,77.0,148.0,315.0,9.0,6.195945945945946,0.04054054026661797
92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,39.0,4.0,0.8139534694429427,0.051620648197334154,17.354166666666668,0.5570228091236494,7.164475790316127,17.354166666666668,464.0,833.0,1550.0,22.0,5.108043217286915,0.051620648197334154
93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,46.0,33.0,0.16455695994231698,0.04359823397152415,13.522388059701493,0.47240618101545256,5.597917696286778,13.522388059701493,856.0,1812.0,3207.0,41.0,4.8967991169977925,0.04359823397152415
94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,50.0,14.0,0.5624999912109376,0.03839232151266207,13.443548387096774,0.510497900419916,5.581618515006676,13.443548387096774,851.0,1667.0,3025.0,40.0,5.040791841631673,0.03839232151266207
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,36.0,30.0,0.09090908953168046,0.06279733581084934,16.421875,0.510941960038059,6.773126784015225,16.421875,537.0,1051.0,1894.0,23.0,5.0114176974310185,0.06279733581084934
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17.0,41.0,-0.41379309631391215,0.03366221704372477,16.409523809523808,0.5287289611143354,6.775301108255258,16.409523809523808,911.0,1723.0,3216.0,11.0,5.316308763784098,0.03366221704372477
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19.0,42.0,-0.3770491741467349,0.0636079248554662,13.319444444444445,0.5391032325338895,5.543419070791334,13.319444444444445,517.0,959.0,1812.0,15.0,5.291970802919708,0.0636079248554662
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,42.0,44.0,-0.023255813683071936,0.07119205292119862,14.55421686746988,0.49751655629139074,6.020693369504508,14.55421686746988,601.0,1208.0,2240.0,51.0,4.996688741721854,0.07119205292119862
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,28.0,26.0,0.037037036351165994,0.049541284358219,24.772727272727273,0.5045871559633027,10.110925771476232,24.772727272727273,550.0,1090.0,1992.0,23.0,4.968807339449541,0.049541284358219
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,20.0,33.0,-0.24528301423994314,0.04510638294033499,7.833333333333333,0.5089361702127659,3.3369078014184397,7.833333333333333,598.0,1175.0,2207.0,9.0,5.340425531914893,0.04510638294033499
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,6.0,3.0,0.33333329629630043,0.046874999755859376,9.6,0.4895833333333333,4.035833333333334,9.6,94.0,192.0,381.0,9.0,5.6875,0.046874999755859376
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,30.0,43.0,-0.17808218934133987,0.06642402177759416,14.85135135135135,0.4986351228389445,6.139994589676118,14.85135135135135,548.0,1099.0,1908.0,60.0,4.7834394904458595,0.06642402177759416
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,10.0,22.0,-0.3749999882812504,0.051779935191294604,11.035714285714286,0.551779935275081,4.634997688395747,11.035714285714286,341.0,618.0,1126.0,11.0,5.210355987055016,0.051779935191294604
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,30.0,55.0,-0.294117643598616,0.07650765069621272,19.49122807017544,0.5337533753375338,8.009992578205189,19.49122807017544,593.0,1111.0,2110.0,4.0,5.297929792979298,0.07650765069621272
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,32.0,33.0,-0.015384615147928998,0.060861423163987426,21.36,0.46629213483146065,8.730516853932583,21.36,498.0,1068.0,1842.0,27.0,4.712546816479401,0.060861423163987426
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,1.0,0.0,0.9999990000010001,0.007246376759084227,15.333333333333334,0.5579710144927537,6.356521739130436,15.333333333333334,77.0,138.0,246.0,1.0,5.253623188405797,0.007246376759084227
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,22.0,3.0,0.7599999696000012,0.04672897187527295,11.145833333333334,0.5364485981308411,4.67291277258567,11.145833333333334,287.0,535.0,936.0,12.0,4.751401869158879,0.04672897187527295
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,34.0,50.0,-0.1904761882086168,0.09160305333522023,19.934782608695652,0.549618320610687,8.193760371722536,19.934782608695652,504.0,917.0,1715.0,7.0,5.206106870229007,0.09160305333522023
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,33.0,22.0,0.19999999636363644,0.0764951320215645,14.673469387755102,0.43671766342141866,6.044074820470609,14.673469387755102,314.0,719.0,1113.0,55.0,4.208623087621697,0.0764951320215645
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,9.0,37.0,-0.6086956389413992,0.044660194131397865,11.573033707865168,0.574757281553398,4.859116395767426,11.573033707865168,592.0,1030.0,1886.0,0.0,5.2194174757281555,0.044660194131397865
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,21.0,31.0,-0.19230768860946754,0.05038759685039961,13.578947368421053,0.5862403100775194,5.66607507139943,13.578947368421053,605.0,1032.0,2080.0,14.0,5.660852713178294,0.05038759685039961
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,32.0,47.0,-0.18987341531805804,0.07845084401345497,16.508196721311474,0.5521350546176763,6.824132710371661,16.508196721311474,556.0,1007.0,1922.0,8.0,5.348560079443892,0.07845084401345497
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,20.0,21.0,-0.024390243307555043,0.05157232697915431,17.666666666666668,0.5081761006289308,7.269937106918239,17.666666666666668,404.0,795.0,1486.0,13.0,5.261635220125786,0.05157232697915431
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,46.0,46.0,0.0,0.058936579078195654,19.036585365853657,0.4945547725816784,7.812456055374135,19.036585365853657,772.0,1561.0,2768.0,15.0,4.901985906470212,0.058936579078195654
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,22.0,38.0,-0.2666666622222223,0.04008016029386763,15.757894736842106,0.520374081496326,6.511307527335373,15.757894736842106,779.0,1497.0,2708.0,11.0,5.120908483633935,0.04008016029386763
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,27.0,25.0,0.03846153772189351,0.059770114873827454,28.06451612903226,0.4264367816091954,11.396381164256582,28.06451612903226,371.0,870.0,1340.0,59.0,4.2701149425287355,0.059770114873827454
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,42.0,62.0,-0.1923076904585799,0.06001154064627147,16.66346153846154,0.5262550490478938,6.8758866350037735,16.66346153846154,912.0,1733.0,3201.0,24.0,5.24870167339873,0.06001154064627147
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,46.0,53.0,-0.07070706999285788,0.07990314763526783,13.180851063829786,0.4745762711864407,5.462170934006491,13.180851063829786,588.0,1239.0,2093.0,49.0,4.495560936238903,0.07990314763526783
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8.0,14.0,-0.27272726033057904,0.06508875720387941,10.242424242424242,0.5236686390532544,4.306437152590998,10.242424242424242,177.0,338.0,795.0,3.0,8.174556213017752,0.06508875720387941
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,45.0,87.0,-0.3181818157713499,0.06150978561905416,18.82456140350877,0.5209692451071761,7.738212259446378,18.82456140350877,1118.0,2146.0,4000.0,20.0,5.42497670083877,0.06150978561905416
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,52.0,61.0,-0.07964601699428303,0.07075767058812919,21.013157894736842,0.445835942391985,8.583597534851531,21.013157894736842,712.0,1597.0,2612.0,75.0,4.452097683155917,0.07075767058812919
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,45.0,66.0,-0.1891891874847821,0.06525573188403543,13.71774193548387,0.5285126396237507,5.698501830043049,13.71774193548387,899.0,1701.0,3055.0,33.0,4.98941798941799,0.06525573188403543
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,53.0,84.0,-0.22627737061111408,0.07602663702773216,14.53225806451613,0.525527192008879,6.023114102610004,14.53225806451613,947.0,1802.0,3291.0,31.0,5.0588235294117645,0.07602663702773216
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,26.0,41.0,-0.22388059367342397,0.06673306766261647,13.03896103896104,0.48804780876494025,5.410803539090392,13.03896103896104,490.0,1004.0,1763.0,12.0,4.8695219123505975,0.06673306766261647
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,60.0,17.0,0.5584415511890708,0.04203056766264707,23.792207792207794,0.5240174672489083,9.72649010378268,23.792207792207794,960.0,1832.0,3534.0,46.0,5.383187772925764,0.04203056766264707
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,18.0,23.0,-0.12195121653777521,0.0492196878160628,23.13888888888889,0.5366146458583433,9.470201413898893,23.13888888888889,447.0,833.0,1510.0,10.0,5.062424969987995,0.0492196878160628
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,40.0,82.0,-0.34426229226014515,0.09256449158379021,18.82857142857143,0.5295902883156297,7.743264686754824,18.82857142857143,698.0,1318.0,2476.0,19.0,5.20030349013657,0.09256449158379021
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,7.0,15.0,-0.36363634710743875,0.07665505199771759,13.666666666666666,0.4843205574912892,5.660394889663182,13.666666666666666,139.0,287.0,517.0,16.0,4.965156794425087,0.07665505199771759
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8.0,7.0,0.06666666222222252,0.031315240018131026,11.975,0.5469728601252609,5.0087891440501044,11.975,262.0,479.0,986.0,2.0,6.052192066805845,0.031315240018131026
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,26.0,59.0,-0.38823528955017306,0.05105105102038975,12.613636363636363,0.5723723723723724,5.2744034944034945,12.613636363636363,953.0,1665.0,3251.0,5.0,5.3471471471471475,0.05105105102038975
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,94.0,30.0,0.5161290280957337,0.07425149696152604,18.35164835164835,0.5562874251497006,7.563174310719221,18.35164835164835,929.0,1670.0,3260.0,30.0,5.504790419161677,0.07425149696152604
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,31.0,20.0,0.21568627028066137,0.037694013275909814,18.04,0.5284552845528455,7.427382113821138,18.04,715.0,1353.0,2607.0,34.0,5.412416851441241,0.037694013275909814
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,27.0,18.0,0.19999999555555567,0.06777108423528451,19.529411764705884,0.6159638554216867,8.058150248051028,19.529411764705884,409.0,664.0,1384.0,6.0,5.784638554216867,0.06777108423528451
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,8.0,11.0,-0.15789472853185638,0.061488672940166106,25.75,0.5533980582524272,10.521359223300971,25.75,171.0,309.0,620.0,4.0,5.44336569579288,0.061488672940166106
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,10.0,7.0,0.17647057785467188,0.053124999833984374,16.0,0.5,6.6000000000000005,16.0,160.0,320.0,532.0,6.0,4.48125,0.053124999833984374
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1.0,13.0,-0.8571427959183717,0.03562340957856639,15.115384615384615,0.4122137404580153,6.2110393423370525,15.115384615384615,162.0,393.0,654.0,10.0,4.740458015267175,0.03562340957856639
